,timestamp,soc,voltage,current
55992,14-12-2021 07:30,49,51,0
55993,14-12-2021 07:30,49,51,0
55994,14-12-2021 07:30,49,51,0
55995,14-12-2021 07:30,49,51,0
55996,14-12-2021 07:33,49,51,0
55997,14-12-2021 07:33,49,51,0
55998,14-12-2021 07:35,49,51,0
55999,14-12-2021 07:35,49,51,0
56000,14-12-2021 07:35,49,51,0
56001,14-12-2021 07:35,49,51,0
56002,14-12-2021 07:35,49,51,0
56003,14-12-2021 07:37,49,51,0
56004,14-12-2021 07:37,49,51,0
56005,14-12-2021 07:37,49,51,0
56006,14-12-2021 07:37,49,51,0
56007,14-12-2021 07:37,49,51,0
56008,14-12-2021 07:37,49,51,0
56009,14-12-2021 07:39,49,51,0
56010,14-12-2021 07:39,49,51,0
56011,14-12-2021 07:39,49,51,0
56012,14-12-2021 07:39,49,51,0
56013,14-12-2021 07:39,49,51,0
56014,14-12-2021 07:39,49,51,0
56015,14-12-2021 07:39,49,51,0
56016,14-12-2021 07:39,49,51,0
56017,14-12-2021 07:39,49,51,0
56018,14-12-2021 07:39,49,51,0
56019,14-12-2021 07:41,49,51,0
56020,14-12-2021 07:41,49,51,0
56021,14-12-2021 07:41,49,51,0
56022,14-12-2021 07:41,49,51,0
56023,14-12-2021 07:41,49,51,0
56024,14-12-2021 07:44,49,51,0
56025,14-12-2021 07:44,49,51,0
56026,14-12-2021 07:44,49,51,0
56027,14-12-2021 07:44,49,51,0
56028,14-12-2021 07:44,49,51,0
56030,14-12-2021 07:44,49,51,0
56029,14-12-2021 07:46,49,51,0
56031,14-12-2021 07:46,49,51,0
56032,14-12-2021 07:48,49,51,0
56033,14-12-2021 07:48,49,51,0
56034,14-12-2021 07:50,49,51,0
56035,14-12-2021 07:50,49,51,0
56036,14-12-2021 07:52,49,51,0
56037,14-12-2021 07:52,49,51,0
56038,14-12-2021 07:54,49,51,0
56039,14-12-2021 07:54,49,51,0
56040,14-12-2021 07:57,49,51,0
56041,14-12-2021 07:57,49,51,0
56042,14-12-2021 07:57,49,51,0
56043,14-12-2021 07:59,49,51,0
56044,14-12-2021 07:59,49,51,0
56045,14-12-2021 07:59,49,51,0
56046,14-12-2021 07:59,49,51,0
56047,14-12-2021 08:01,49,51,0
56048,14-12-2021 08:01,49,51,0
56049,14-12-2021 08:01,49,51,0
56050,14-12-2021 08:01,49,51,0
56051,14-12-2021 08:03,45,51,0
56052,14-12-2021 08:03,45,51,0
56053,14-12-2021 08:05,45,50.5,14.4
56054,14-12-2021 08:05,45,50.9,0.3
56055,14-12-2021 08:08,45,50.8,4
56056,14-12-2021 08:08,44,50.8,1.7
56057,14-12-2021 08:10,44,50.5,8.5
56058,14-12-2021 08:10,44,50.5,7.1
56059,14-12-2021 08:10,44,50.2,16.1
56060,14-12-2021 08:14,43,50.6,5.8
56061,14-12-2021 08:19,42,50.3,7.9
56062,14-12-2021 08:19,42,50.3,8.7
56063,14-12-2021 08:19,42,50.2,11.3
56064,14-12-2021 08:29,38,50.4,0.4
56065,14-12-2021 08:29,39,50.3,1.6
56066,14-12-2021 08:29,38,50.2,9.7
56067,14-12-2021 08:32,38,50.4,0.3
56068,14-12-2021 08:34,37,49.9,11.8
56069,14-12-2021 08:34,37,50.3,0.7
56070,14-12-2021 08:34,37,50.4,0.6
56071,14-12-2021 08:36,36,50.4,0.5
56072,14-12-2021 08:36,36,50.3,0.6
56073,14-12-2021 08:38,36,49.7,19.1
56074,14-12-2021 08:40,35,50.1,2.2
56075,14-12-2021 08:43,35,50.3,0.4
56076,14-12-2021 08:43,35,50.1,3.7
56077,14-12-2021 08:43,34,50.2,3.3
56078,14-12-2021 08:45,34,50.2,1
56079,14-12-2021 08:45,34,50.2,0.7
56080,14-12-2021 08:47,33,50.1,1.7
56081,14-12-2021 08:47,33,50.2,0.7
56082,14-12-2021 08:49,33,49.9,7
56083,14-12-2021 08:53,32,50,4.4
56084,14-12-2021 08:56,31,50.1,0.8
56085,14-12-2021 08:56,31,49.9,7.3
56086,14-12-2021 08:58,31,49.9,5.9
56087,14-12-2021 08:58,31,49.9,5.4
56088,14-12-2021 08:58,30,49.6,16.1
56089,14-12-2021 09:00,30,49.9,3.1
56090,14-12-2021 09:00,30,50,0.8
56091,14-12-2021 09:02,30,49.9,3
56092,14-12-2021 09:02,29,50,0.7
56093,14-12-2021 09:04,29,50.1,0.7
56094,14-12-2021 09:04,29,50.1,0.7
56095,14-12-2021 09:07,29,50.1,0.5
56096,14-12-2021 09:07,29,50.1,0.6
56097,14-12-2021 09:07,29,50.2,0.5
56098,14-12-2021 09:09,29,50.2,0.4
56099,14-12-2021 09:09,29,50.2,0.5
56100,14-12-2021 09:11,29,50.2,0.4
56101,14-12-2021 09:11,29,50.2,0.3
56102,14-12-2021 09:13,29,50.2,0.4
56103,14-12-2021 09:13,29,50.2,0.4
56104,14-12-2021 09:17,29,50.2,0.3
56105,14-12-2021 09:17,29,50.2,0.3
56106,14-12-2021 09:20,29,50.2,0.4
56107,14-12-2021 09:20,29,50.2,0.4
56108,14-12-2021 09:22,29,50.2,0.3
56109,14-12-2021 09:22,29,50.2,0.2
56110,14-12-2021 09:22,29,49.6,18.1
56111,14-12-2021 09:24,29,49.5,15.1
56112,14-12-2021 09:24,28,49.8,6.2
56113,14-12-2021 09:26,28,50,0.6
56114,14-12-2021 09:26,28,49.9,2.3
56115,14-12-2021 09:28,27,49.5,9.8
56116,14-12-2021 09:28,27,49.5,9.7
56117,14-12-2021 09:31,27,49.4,10.7
56118,14-12-2021 09:31,26,49.5,9.3
56119,14-12-2021 09:31,26,49.7,3.6
56120,14-12-2021 09:33,26,49.4,12.7
56121,14-12-2021 09:33,26,49.6,4.8
56122,14-12-2021 09:35,25,49.6,5.3
56123,14-12-2021 09:39,25,49.5,5.1
56124,14-12-2021 09:39,24,49.6,2.8
56125,14-12-2021 09:39,24,49.4,6.4
56126,14-12-2021 09:42,24,49.6,1
56127,14-12-2021 09:44,23,49.7,0.7
56128,14-12-2021 09:46,23,49.3,7.3
56129,14-12-2021 09:46,23,49.5,1
56130,14-12-2021 09:48,22,49.3,6.6
56131,14-12-2021 09:50,22,49.4,3
56132,14-12-2021 09:50,22,49.4,2.4
56133,14-12-2021 09:52,21,49.5,0.7
56134,14-12-2021 09:52,21,49.1,10.2
56135,14-12-2021 09:55,21,49.2,7.8
56136,14-12-2021 09:55,21,49.4,0.7
56137,14-12-2021 09:55,21,49.5,0.6
56138,14-12-2021 09:57,21,49.3,6.2
56139,14-12-2021 09:57,21,49.4,1.4
56140,14-12-2021 09:59,20,49.4,0.6
56141,14-12-2021 09:59,20,49.5,0.5
56142,14-12-2021 10:01,20,49.5,0.4
56143,14-12-2021 10:01,20,49.5,0.4
56144,14-12-2021 10:03,20,49.5,0.3
56145,14-12-2021 10:03,20,49.5,0.2
56146,14-12-2021 10:06,20,49.5,0.3
56147,14-12-2021 10:06,20,49.5,0.3
56148,14-12-2021 10:06,20,49.5,0.2
56149,14-12-2021 10:08,20,49.5,0.3
56150,14-12-2021 10:08,20,49.5,0
56151,14-12-2021 10:10,20,49.5,0
56152,14-12-2021 10:10,20,49.5,0
56153,14-12-2021 10:12,20,49.5,0
56154,14-12-2021 10:12,20,49.5,0
56155,14-12-2021 10:14,20,49.5,0
56156,14-12-2021 10:14,20,49.5,0
56157,14-12-2021 10:16,20,49.5,0
56158,14-12-2021 10:16,20,49.5,0
56159,14-12-2021 10:19,20,49.5,0
56160,14-12-2021 10:19,20,49.5,0
56161,14-12-2021 10:19,20,49.5,0
56162,14-12-2021 10:21,20,49.5,0
56163,14-12-2021 10:21,20,49.5,0
56164,14-12-2021 10:23,20,49.5,0
56165,14-12-2021 10:23,20,49.5,0
56166,14-12-2021 10:25,20,49.5,0
56167,14-12-2021 10:25,20,49.5,0
56168,14-12-2021 10:27,20,49.5,0
56169,14-12-2021 10:27,20,49.5,0
56170,14-12-2021 10:30,20,49.5,0
56171,14-12-2021 10:30,20,49.5,0
56172,14-12-2021 10:30,20,49.5,0
56173,14-12-2021 10:32,20,49.5,0
56174,14-12-2021 10:32,20,49.5,0
56175,14-12-2021 10:34,20,49.5,0
56176,14-12-2021 10:34,20,49.5,0
56177,14-12-2021 10:36,20,49.5,0
56179,14-12-2021 10:36,20,49.5,0
56178,14-12-2021 10:38,20,49.5,0
56180,14-12-2021 10:38,20,49.5,0
56181,14-12-2021 10:41,20,49.5,0
56182,14-12-2021 10:41,20,49.5,0
56183,14-12-2021 10:41,20,49.5,0
56184,14-12-2021 10:43,20,49.5,0
56185,14-12-2021 10:43,20,49.5,0
56186,14-12-2021 10:45,20,49.5,0
56187,14-12-2021 10:45,20,49.5,0
56188,14-12-2021 10:47,20,49.5,0
56189,14-12-2021 10:47,20,49.5,0
56190,14-12-2021 10:49,20,49.5,0
56191,14-12-2021 10:49,20,49.5,0
56192,14-12-2021 10:51,20,49.5,0
56193,14-12-2021 10:51,20,49.6,0
56194,14-12-2021 10:54,20,49.5,0
56195,14-12-2021 10:54,20,49.5,0
56196,14-12-2021 10:56,20,49.5,0
56197,14-12-2021 10:56,20,49.5,0
56198,14-12-2021 10:56,20,49.6,0
56199,14-12-2021 10:58,20,49.5,0
56200,14-12-2021 10:58,20,49.5,0
56201,14-12-2021 11:00,25,49.5,0
56202,14-12-2021 11:00,25,49.5,0
56203,14-12-2021 11:02,25,49.6,0
56204,14-12-2021 11:02,25,49.6,0
56205,14-12-2021 11:05,25,49.5,0
56206,14-12-2021 11:05,25,49.5,0
56207,14-12-2021 11:05,25,49.6,0
56208,14-12-2021 11:07,25,49.6,0
56209,14-12-2021 11:07,25,49.6,0
56210,14-12-2021 11:09,25,49.6,0
56211,14-12-2021 11:09,25,49.5,0
56212,14-12-2021 11:11,25,49.6,0
56213,14-12-2021 11:11,25,49.6,0
56214,14-12-2021 11:13,25,49.6,0
56215,14-12-2021 11:13,25,49.6,0
56216,14-12-2021 11:15,25,49.6,0
56217,14-12-2021 11:15,25,49.6,0
56218,14-12-2021 11:18,25,49.6,0
56219,14-12-2021 11:18,25,49.6,0
56220,14-12-2021 11:18,25,49.6,0
56221,14-12-2021 11:20,25,49.6,0
56222,14-12-2021 11:20,25,49.6,0
56223,14-12-2021 11:22,25,49.6,0
56224,14-12-2021 11:22,25,49.6,0
56225,14-12-2021 11:24,25,49.6,0
56226,14-12-2021 11:24,25,49.6,0
56227,14-12-2021 11:26,25,49.6,0
56228,14-12-2021 11:26,25,49.6,0
56229,14-12-2021 11:29,25,49.6,0
56230,14-12-2021 11:29,25,49.6,0
56231,14-12-2021 11:29,25,49.6,0
56232,14-12-2021 11:31,25,49.6,0
56233,14-12-2021 11:31,25,49.6,0
56234,14-12-2021 11:33,25,49.6,0
56235,14-12-2021 11:33,25,49.6,0
56236,14-12-2021 11:35,25,49.6,0
56237,14-12-2021 11:35,25,49.6,0
56238,14-12-2021 11:37,25,49.6,0
56239,14-12-2021 11:37,25,49.6,0
56240,14-12-2021 11:39,25,49.6,0
56241,14-12-2021 11:39,25,49.6,0
56242,14-12-2021 11:42,25,49.6,0
56243,14-12-2021 11:42,25,49.6,0
56244,14-12-2021 11:42,25,49.6,0
56245,14-12-2021 11:44,25,49.6,0
56246,14-12-2021 11:44,25,49.6,0
56247,14-12-2021 11:46,25,49.6,0
56248,14-12-2021 11:46,25,49.6,0
56249,14-12-2021 11:48,25,49.6,0
56250,14-12-2021 11:48,25,49.6,0
56251,14-12-2021 11:48,25,49.6,0
56252,14-12-2021 11:50,25,49.6,0
56253,14-12-2021 11:50,25,49.6,0
56254,14-12-2021 11:53,25,49.6,0
56255,14-12-2021 11:53,25,49.6,0
56256,14-12-2021 11:55,25,49.6,0
56257,14-12-2021 11:55,25,49.1,9
56258,14-12-2021 11:55,25,49.3,2.7
56259,14-12-2021 11:57,24,49.2,2.8
56260,14-12-2021 11:57,24,49.2,1.7
56261,14-12-2021 11:59,23,49.1,1.4
56262,14-12-2021 11:59,23,49.1,0.4
56263,14-12-2021 12:04,22,48.7,8
56264,14-12-2021 12:19,22,49.1,0
56265,14-12-2021 12:19,22,49.1,0
56266,14-12-2021 12:19,22,49.1,0
56267,14-12-2021 12:19,22,49.1,0
56268,14-12-2021 12:19,22,49.1,0
56269,14-12-2021 12:21,22,49.1,0
2658,14-12-2021 12:43,33,51.2,15.5
2659,14-12-2021 12:43,33,51.2,15.5
2660,14-12-2021 13:16,36,51.4,15.6
2661,14-12-2021 13:16,55,52.6,15.7
2662,14-12-2021 13:16,56,52.6,15.5
2663,14-12-2021 13:18,57,52.7,15.5
2664,14-12-2021 13:18,57,52.7,15.5
2665,14-12-2021 13:24,60,53,15.6
2666,14-12-2021 13:24,60,53,15.5
2667,14-12-2021 13:24,61,53.1,15.6
2668,14-12-2021 13:24,59,52.9,15.5
2669,14-12-2021 13:27,62,53.2,15.6
2670,14-12-2021 13:27,62,53.2,15.6
2671,14-12-2021 13:27,63,53.3,15.6
2672,14-12-2021 13:29,64,53.4,15.6
2673,14-12-2021 13:29,64,53.4,15.6
2674,14-12-2021 13:31,65,53.5,15.6
2675,14-12-2021 13:31,65,53.6,15.5
2676,14-12-2021 13:33,66,53.7,15.7
2677,14-12-2021 13:33,67,53.8,15.7
2678,14-12-2021 13:35,67,53.8,15.6
2679,14-12-2021 13:37,68,53.9,15.6
2680,14-12-2021 13:37,69,54,15.5
2681,14-12-2021 13:46,72,54.5,15.5
2682,14-12-2021 13:51,76,55,15.6
2683,14-12-2021 13:51,78,55.3,15.5
2684,14-12-2021 13:51,78,55.4,15.6
2685,14-12-2021 13:53,79,55.5,15.5
2686,14-12-2021 13:53,80,55.6,15.6
2687,14-12-2021 13:55,80,55.7,15.5
2688,14-12-2021 13:55,81,55.8,15.5
2689,14-12-2021 13:57,81,55.9,15.6
2690,14-12-2021 13:57,82,56.1,15.5
2691,14-12-2021 13:59,83,56.2,15.5
2692,14-12-2021 13:59,83,56.3,15.6
2693,14-12-2021 14:01,84,56.4,15.6
2694,14-12-2021 14:01,85,56.5,15.6
2695,14-12-2021 14:01,85,56.6,15.6
2696,14-12-2021 14:04,86,56.7,15.6
2697,14-12-2021 14:04,87,56.8,15.6
2698,14-12-2021 14:06,87,56.9,15.6
2699,14-12-2021 14:06,88,57,15.5
2700,14-12-2021 14:08,89,57.2,15.6
2701,14-12-2021 14:10,90,57.4,15.6
2702,14-12-2021 14:10,91,57.5,15.6
2703,14-12-2021 14:12,91,57.6,15.5
2704,14-12-2021 14:12,92,57.7,14.8
2705,14-12-2021 14:17,94,57.8,10.7
2706,14-12-2021 14:30,96,58,6.8
2707,14-12-2021 14:43,98,58.1,4
2708,14-12-2021 14:43,99,58.2,1.9
2709,14-12-2021 14:47,100,58.2,1.7
2710,14-12-2021 14:47,100,58.2,1.6
2711,14-12-2021 14:47,100,58.2,1.4
2712,14-12-2021 14:50,100,58.2,1.4
2713,14-12-2021 14:50,100,58.2,1.3
2714,14-12-2021 14:52,100,58.2,1.3
2715,14-12-2021 14:52,100,58.2,1.2
2716,14-12-2021 14:52,100,58.2,1.2
2717,14-12-2021 14:54,100,58.2,1.3
2718,14-12-2021 14:54,100,58.2,1.1
2719,14-12-2021 14:56,100,58.2,1.1
2720,14-12-2021 14:56,100,58.2,1
2721,14-12-2021 14:58,100,58.2,0.9
2722,14-12-2021 16:34,96,58,0
2723,14-12-2021 16:34,96,58,0
2724,14-12-2021 16:37,96,58,0
2725,14-12-2021 16:39,96,58,0
2726,14-12-2021 16:39,96,58,0
2727,14-12-2021 16:43,96,58,0
2728,14-12-2021 16:48,96,58,0
2729,14-12-2021 16:50,96,58,0
2730,14-12-2021 16:50,96,58,0
2731,14-12-2021 16:50,96,58,0
2732,14-12-2021 16:52,96,58,0
2733,14-12-2021 16:52,96,58,0
2734,14-12-2021 16:54,96,58,0
2735,14-12-2021 16:54,96,58,0
2736,14-12-2021 16:56,96,58,0
2737,14-12-2021 16:58,96,58,0
2738,14-12-2021 16:58,96,58,0
2739,14-12-2021 17:01,96,58,0
2740,14-12-2021 17:01,96,58,0
2741,14-12-2021 17:03,96,58,0
2742,14-12-2021 17:03,96,58,0
2743,14-12-2021 17:05,96,58,0
2744,14-12-2021 17:05,96,58,0
2745,14-12-2021 17:07,96,58,0
2746,14-12-2021 17:09,96,58,0
2747,14-12-2021 17:09,96,58,0
2748,14-12-2021 17:12,96,58,0
2749,14-12-2021 17:12,96,58,0
2750,14-12-2021 17:14,96,58,0
2751,14-12-2021 17:14,96,58,0
2752,14-12-2021 17:16,96,58,0
2753,14-12-2021 17:16,96,58,0
2754,14-12-2021 17:16,96,58,0
2755,14-12-2021 17:18,96,58,0
2756,14-12-2021 17:18,96,58,0
2757,14-12-2021 17:20,96,58,0
2758,14-12-2021 17:20,96,58,0
2759,14-12-2021 17:22,96,58,0
2760,14-12-2021 17:22,96,58,0
2761,14-12-2021 17:25,96,58,0
2762,14-12-2021 17:25,96,58,0
2763,14-12-2021 17:25,96,58,0
2764,14-12-2021 17:27,96,58,0
2765,14-12-2021 17:29,96,58,0
2766,14-12-2021 17:29,96,58,0
2767,14-12-2021 17:29,96,58,0
2768,14-12-2021 17:31,96,58,0
2769,14-12-2021 17:31,96,58,0
2770,14-12-2021 17:33,96,58,0
2771,14-12-2021 17:33,96,58,0
2772,14-12-2021 17:38,96,58,0
2773,14-12-2021 17:38,96,58,0
2774,14-12-2021 17:38,96,58,0
2775,14-12-2021 17:40,96,58,0
2776,14-12-2021 17:40,96,58,0
2777,14-12-2021 17:42,96,58,0
2778,14-12-2021 17:42,96,58,0
2779,14-12-2021 17:44,96,58,0
2780,14-12-2021 17:44,96,58,0
2781,14-12-2021 17:46,96,58,0
2782,14-12-2021 17:46,96,58,0
2783,14-12-2021 17:49,96,58,0
2784,14-12-2021 17:49,96,58,0
2785,14-12-2021 17:49,96,58,0
2786,14-12-2021 17:51,96,58,0
2787,14-12-2021 17:51,96,58,0
2788,14-12-2021 17:53,96,58,0
2790,14-12-2021 17:53,96,58,0
2789,14-12-2021 17:55,96,58,0
2791,14-12-2021 17:55,96,58,0
2792,14-12-2021 17:57,96,58,0
2793,14-12-2021 17:57,96,58,0
2794,14-12-2021 18:00,96,58,0
2795,14-12-2021 18:00,96,58,0
2796,14-12-2021 18:00,96,58,0
2797,14-12-2021 18:02,96,58,0
2798,14-12-2021 18:02,96,58,0
2799,14-12-2021 18:04,96,58,0
2800,14-12-2021 18:04,96,58,0
2801,14-12-2021 18:06,96,58,0
2802,14-12-2021 18:06,96,58,0
2803,14-12-2021 18:08,96,58,0
2804,14-12-2021 18:08,96,58,0
2805,14-12-2021 18:11,96,58,0
2806,14-12-2021 18:11,96,58,0
2807,14-12-2021 18:13,96,58,0
2808,14-12-2021 18:13,96,58,0
2809,14-12-2021 18:13,96,58,0
2810,14-12-2021 18:15,96,58,0
2811,14-12-2021 18:15,96,58,0
2812,14-12-2021 18:17,96,58,0
2813,14-12-2021 18:17,96,58,0
2814,14-12-2021 18:19,96,58,0
2815,14-12-2021 18:19,96,58,0
2816,14-12-2021 18:21,96,58,0
2817,14-12-2021 18:21,96,58,0
2818,14-12-2021 18:24,96,58,0
2819,14-12-2021 18:24,96,58,0
2820,14-12-2021 18:26,96,58,0
2821,14-12-2021 18:26,96,58,0
2822,14-12-2021 18:26,96,58,0
2823,14-12-2021 18:28,96,58,0
2824,14-12-2021 18:28,96,58,0
2825,14-12-2021 18:30,96,58,0
2826,14-12-2021 18:30,96,58,0
2827,14-12-2021 18:32,96,58,0
2828,14-12-2021 18:32,96,58,0
2829,14-12-2021 18:35,96,58,0
2830,14-12-2021 18:35,96,58,0
2832,14-12-2021 18:35,96,58,0
2831,14-12-2021 18:37,96,58,0
2833,14-12-2021 18:37,96,58,0
2834,14-12-2021 18:39,96,58,0
2835,14-12-2021 18:39,96,58,0
2836,14-12-2021 18:41,96,58,0
2837,14-12-2021 18:41,96,58,0
2838,14-12-2021 18:43,96,58,0
2839,14-12-2021 18:43,96,58,0
2840,14-12-2021 18:45,96,58,0
2841,14-12-2021 18:45,96,58,0
2842,14-12-2021 18:48,96,58,0
2843,14-12-2021 18:48,96,58,0
2844,14-12-2021 18:48,96,58,0
2845,14-12-2021 18:50,96,58,0
2846,14-12-2021 18:50,96,58,0
2847,14-12-2021 18:52,96,58,0
2848,14-12-2021 18:52,96,58,0
2849,14-12-2021 18:54,96,58,0
2850,14-12-2021 18:54,96,58,0
2851,14-12-2021 18:56,96,58,0
2852,14-12-2021 18:56,96,58,0
2853,14-12-2021 18:59,96,58,0
2854,14-12-2021 18:59,96,58,0
2855,14-12-2021 18:59,96,58,0
2856,14-12-2021 19:01,96,58,0
2857,14-12-2021 19:01,96,58,0
2858,14-12-2021 19:03,96,58,0
2859,14-12-2021 19:03,96,58,0
2860,14-12-2021 19:05,96,58,0
2861,14-12-2021 19:05,96,58,0
2862,14-12-2021 19:07,96,58,0
2863,14-12-2021 19:07,96,58,0
2864,14-12-2021 19:10,96,58,0
2865,14-12-2021 19:10,96,58,0
2866,14-12-2021 19:12,96,58,0
2867,14-12-2021 19:12,96,58,0
2868,14-12-2021 19:12,96,58,0
2869,14-12-2021 19:14,96,58,0
2870,14-12-2021 19:16,96,58,0
2871,14-12-2021 19:16,96,58,0
2872,14-12-2021 19:16,96,58,0
2873,14-12-2021 19:18,96,58,0
2874,14-12-2021 19:18,96,58,0
2875,14-12-2021 19:20,96,58,0
2876,14-12-2021 19:20,96,58,0
2877,14-12-2021 19:23,96,58,0
2878,14-12-2021 19:23,96,58,0
2879,14-12-2021 19:23,96,58,0
2880,14-12-2021 19:25,96,58,0
2881,14-12-2021 19:25,96,58,0
2882,14-12-2021 19:27,96,58,0
2883,14-12-2021 19:27,96,58,0
2884,14-12-2021 19:29,96,58,0
2885,14-12-2021 19:29,96,58,0
2886,14-12-2021 19:31,96,58,0
2887,14-12-2021 19:31,96,58,0
2888,14-12-2021 19:34,96,58,0
2889,14-12-2021 19:34,96,58,0
2890,14-12-2021 19:34,96,58,0
2891,14-12-2021 19:36,96,58,0
2892,14-12-2021 19:36,96,58,0
2893,14-12-2021 19:38,96,58,0
2894,14-12-2021 19:38,96,58,0
2895,14-12-2021 19:40,96,58,0
2896,14-12-2021 19:40,96,58,0
2897,14-12-2021 19:42,96,58,0
2898,14-12-2021 19:42,96,58,0
2899,14-12-2021 19:44,96,58,0
2900,14-12-2021 19:44,96,58,0
2901,14-12-2021 19:47,96,58,0
2902,14-12-2021 19:47,96,58,0
2903,14-12-2021 19:47,96,58,0
2904,14-12-2021 19:49,96,58,0
2905,14-12-2021 19:49,96,58,0
2906,14-12-2021 19:51,96,58,0
2907,14-12-2021 19:51,96,58,0
2908,14-12-2021 19:53,96,58,0
2909,14-12-2021 19:53,96,58,0
2910,14-12-2021 19:55,96,58,0
2911,14-12-2021 19:55,96,58,0
2912,14-12-2021 19:58,96,58,0
2913,14-12-2021 19:58,96,58,0
2914,14-12-2021 19:58,96,58,0
2915,14-12-2021 20:00,96,58,0
2916,14-12-2021 20:00,96,58,0
2917,14-12-2021 20:02,96,58,0
2918,14-12-2021 20:02,96,58,0
2919,14-12-2021 20:04,96,58,0
2920,14-12-2021 20:04,96,58,0
2921,14-12-2021 20:06,96,58,0
2922,14-12-2021 20:06,96,58,0
2923,14-12-2021 20:08,96,58,0
2924,14-12-2021 20:08,96,58,0
2925,14-12-2021 20:08,96,58,0
2926,14-12-2021 20:11,96,58,0
2927,14-12-2021 20:11,96,58,0
2928,14-12-2021 20:13,96,58,0
2929,14-12-2021 20:13,96,58,0
2930,14-12-2021 20:15,96,58,0
2931,14-12-2021 20:15,96,58,0
2932,14-12-2021 20:17,96,58,0
2933,14-12-2021 20:17,96,58,0
2934,14-12-2021 20:19,96,58,0
2935,14-12-2021 20:19,96,58,0
2936,14-12-2021 20:22,96,58,0
2937,14-12-2021 20:22,96,58,0
2938,14-12-2021 20:22,96,58,0
2939,14-12-2021 20:24,96,58,0
2940,14-12-2021 20:24,96,58,0
2941,14-12-2021 20:26,96,58,0
2942,14-12-2021 20:26,96,58,0
2943,14-12-2021 20:28,96,58,0
2944,14-12-2021 20:28,96,58,0
2945,14-12-2021 20:30,96,58,0
2946,14-12-2021 20:30,96,58,0
2947,14-12-2021 20:33,96,58,0
2948,14-12-2021 20:33,96,58,0
2949,14-12-2021 20:35,96,58,0
2950,14-12-2021 20:35,96,58,0
2951,14-12-2021 20:35,96,58,0
2952,14-12-2021 20:37,96,58,0
2953,14-12-2021 20:37,96,58,0
2954,14-12-2021 20:39,96,58,0
2955,14-12-2021 20:39,96,58,0
2956,14-12-2021 20:41,96,58,0
2957,14-12-2021 20:41,96,58,0
2958,14-12-2021 20:43,96,58,0
2959,14-12-2021 20:43,96,58,0
2960,14-12-2021 20:46,96,58,0
2961,14-12-2021 20:46,96,58,0
2962,14-12-2021 20:46,96,58,0
2963,14-12-2021 20:48,96,58,0
2964,14-12-2021 20:48,96,58,0
2965,14-12-2021 20:50,96,58,0
2966,14-12-2021 20:50,96,58,0
2967,14-12-2021 20:52,96,58,0
2968,14-12-2021 20:52,96,58,0
2969,14-12-2021 20:54,96,58,0
2970,14-12-2021 20:54,96,58,0
2971,14-12-2021 20:57,96,58,0
2972,14-12-2021 20:57,96,58,0
2973,14-12-2021 20:57,96,58,0
2974,14-12-2021 20:59,96,58,0
2975,14-12-2021 20:59,96,58,0
2976,14-12-2021 21:01,96,58,0
2977,14-12-2021 21:01,96,58,0
2978,14-12-2021 21:03,96,58,0
2979,14-12-2021 21:03,96,58,0
2980,14-12-2021 21:05,96,58,0
2981,14-12-2021 21:05,96,58,0
2982,14-12-2021 21:07,96,58,0
2983,14-12-2021 21:07,96,58,0
2984,14-12-2021 21:10,96,58,0
2985,14-12-2021 21:10,96,58,0
2986,14-12-2021 21:10,96,58,0
2987,14-12-2021 21:12,96,58,0
2988,14-12-2021 21:12,96,58,0
2989,14-12-2021 21:14,96,58,0
2990,14-12-2021 21:14,96,58,0
2991,14-12-2021 21:16,96,58,0
2992,14-12-2021 21:16,96,58,0
2993,14-12-2021 21:18,96,58,0
2994,14-12-2021 21:18,96,58,0
2995,14-12-2021 21:21,96,58,0
2996,14-12-2021 21:21,96,58,0
2997,14-12-2021 21:21,96,58,0
2998,14-12-2021 21:23,96,58,0
2999,14-12-2021 21:23,96,58,0
3000,14-12-2021 21:25,96,58,0
3001,14-12-2021 21:25,96,58,0
3002,14-12-2021 21:27,96,58,0
3003,14-12-2021 21:27,96,58,0
3004,14-12-2021 21:29,96,58,0
3005,14-12-2021 21:29,96,57.9,0
3006,14-12-2021 21:31,96,58,0
3007,14-12-2021 21:31,96,58,0
3008,14-12-2021 21:34,96,57.9,0
3009,14-12-2021 21:34,96,58,0
3010,14-12-2021 21:34,96,58,0
3011,14-12-2021 21:36,96,57.9,0
3012,14-12-2021 21:36,96,58,0
3013,14-12-2021 21:38,96,57.9,0
3014,14-12-2021 21:38,96,57.9,0
3015,14-12-2021 21:40,96,57.9,0
3016,14-12-2021 21:40,96,57.9,0
3017,14-12-2021 21:42,96,57.9,0
3018,14-12-2021 21:42,96,57.9,0
3019,14-12-2021 21:45,96,57.9,0
3020,14-12-2021 21:45,96,57.9,0
3021,14-12-2021 21:45,96,57.9,0
3022,14-12-2021 21:47,96,57.9,0
3023,14-12-2021 21:47,96,57.9,0
3024,14-12-2021 21:49,96,57.9,0
3025,14-12-2021 21:49,96,57.9,0
3026,14-12-2021 21:51,96,57.9,0
3027,14-12-2021 21:51,96,57.9,0
3028,14-12-2021 21:53,96,57.9,0
3029,14-12-2021 21:53,96,57.9,0
3030,14-12-2021 21:56,96,57.9,0
3031,14-12-2021 21:56,96,57.9,0
3032,14-12-2021 21:58,96,57.9,0
3033,14-12-2021 21:58,96,57.9,0
